Year,Water_Account_Identifier,Eligible,Enrolled
2020,6557,No,No
2020,6558,No,No
2020,6559,Yes,Yes
2020,6560,No,No
2020,6561,No,No
2020,6562,Yes,Yes
2020,6563,No,No
2020,6564,No,No
2020,6565,Yes,Yes
2020,6566,No,No
2020,6567,No,No
2020,6568,No,No
2020,6569,No,No
2020,6570,No,No
2020,6571,Yes,Yes
2020,6572,No,No
2020,6573,No,No
2020,6574,No,No
2020,6575,No,No
2020,6576,Yes,Yes
2020,6577,No,No
2020,6578,No,No
2020,6579,Yes,Yes
2020,6580,No,No
2020,6581,No,No
2020,6582,Yes,Yes
2020,6583,No,No
2020,6584,No,No
2020,6585,No,No
2020,6586,No,No
2020,6587,No,No
2020,6588,No,No
2020,6589,No,No
2020,6590,No,No
2020,6591,No,No
2020,6592,No,No
2020,6593,Yes,Yes
2020,6594,No,No
2020,6595,No,No
2020,6596,No,No
2020,6597,No,No
2020,6598,No,No
2020,6599,No,No
2020,6600,No,No
2020,6601,No,No
2020,6602,No,No
2020,6603,No,No
2020,6604,No,No
2020,6605,No,No
2020,6606,No,No
2020,6607,No,No
2020,6608,No,No
2020,6609,No,No
2020,6610,No,No
2020,6611,No,No
2020,6612,No,No
2020,6613,No,No
2020,6614,No,No
2020,6615,No,No
2020,6616,No,No
2020,6617,No,No
2020,6618,No,No
2020,6619,No,No
2020,6620,No,No
2020,6621,No,No
2020,6622,No,No
2020,6623,No,No
2020,6624,No,No
2020,6625,Yes,Yes
2020,6626,No,No
2020,6627,No,No
2020,6628,No,No
2020,6629,No,No
2020,6630,No,No
2020,6631,Yes,Yes
2020,6632,No,No
2020,6633,No,No
2020,6634,No,No
2020,6635,No,No
2020,6636,No,No
2020,6637,No,No
2020,6638,No,No
2020,6639,No,No
2020,6640,No,No
2020,6641,No,No
2020,6642,No,No
2020,6643,No,No
2020,6644,No,No
2020,6645,No,No
2020,6646,No,No
2020,6647,No,No
2020,6648,No,No
2020,6649,No,No
2020,6650,No,No
2020,6651,No,No
2020,6652,No,No
2020,6653,No,No
2020,6654,No,No
2020,6655,Yes,Yes
2020,6656,No,No
2020,6657,No,No
2020,6658,No,No
2020,6659,No,No
2020,6660,No,No
2020,6661,No,No
2020,6662,No,No
2020,6663,No,No
2020,6664,No,No
2020,6665,No,No
2020,6666,No,No
2020,6667,Yes,Yes
2020,6668,Yes,Yes
2020,6669,Yes,Yes
2020,6670,No,No
2020,6671,No,No
2020,6672,No,No
2020,6673,No,No
2020,6674,No,No
2020,6675,No,No
2020,6676,No,No
2020,6677,No,No
2020,6678,No,No
2020,6679,Yes,Yes
2020,6680,No,No
2020,6681,No,No
2020,6682,Yes,Yes
2020,6683,No,No
2020,6684,No,No
2020,6685,No,No
2020,6686,No,No
2020,6687,No,No
2020,6688,Yes,Yes
2020,6689,No,No
2020,6690,No,No
2020,6691,No,No
2020,6692,No,No
2020,6693,No,No
2020,6694,No,No
2020,6695,Yes,Yes
2020,6696,No,No
2020,6697,No,No
2020,6698,No,No
2020,6699,No,No
2020,6700,Yes,Yes
2020,6701,Yes,Yes
2020,6702,No,No
2020,6703,No,No
2020,6704,No,No
2020,6705,No,No
2020,6706,No,No
2020,6707,No,No
2020,6708,No,No
2020,6709,No,No
2020,6710,No,No
2020,6711,No,No
2020,6712,Yes,Yes
2020,6713,No,No
2020,6714,No,No
2020,6715,No,No
2020,6716,Yes,Yes
2020,6717,Yes,Yes
2020,6718,No,No
2020,6719,No,No
2020,6720,No,No
2020,6721,No,No
2020,6722,Yes,Yes
2020,6723,No,No
2020,6724,No,No
2020,6725,No,No
2020,6726,Yes,Yes
2020,6727,No,No
2020,6728,No,No
2020,6729,No,No
2020,6730,No,No
2020,6731,No,No
2020,6732,No,No
2020,6733,No,No
2020,6734,No,No
2020,6735,No,No
2020,6736,Yes,Yes
2020,6737,No,No
2020,6738,No,No
2020,6739,Yes,Yes
2020,6740,No,No
2020,6741,Yes,Yes
2020,6742,No,No
2020,6743,Yes,Yes
2020,6744,No,No
2020,6745,No,No
2020,6746,No,No
2020,6747,No,No
2020,6748,Yes,Yes
2020,6749,No,No
2020,6750,No,No
2020,6751,No,No
2020,6752,No,No
2020,6753,No,No
2020,6754,Yes,Yes
2020,6755,No,No
2020,6756,Yes,Yes
2020,6757,No,No
2020,6758,No,No
2020,6759,No,No
2020,6760,No,No
2020,6761,No,No
2020,6762,Yes,Yes
2020,6763,No,No
2020,6764,No,No
2020,6765,Yes,Yes
2020,6766,Yes,Yes
2020,6767,No,No
2020,6768,No,No
2020,6769,Yes,Yes
2020,6770,No,No
2020,6771,No,No
2020,6772,No,No
2020,6773,Yes,Yes
2020,6774,No,No
2020,6775,No,No
2020,6776,No,No
2020,6777,No,No
2020,6778,No,No
2020,6779,No,No
2020,6780,No,No
2020,6781,No,No
2020,6782,No,No
2020,6783,Yes,Yes
2020,6784,No,No
2020,6785,No,No
2020,6786,No,No
2020,6787,Yes,Yes
2020,6788,No,No
2020,6789,No,No
2020,6790,Yes,Yes
2020,6791,No,No
2020,6792,No,No
2020,6793,No,No
2020,6794,Yes,Yes
2020,6795,No,No
2020,6796,No,No
2020,6797,No,No
2020,6798,Yes,Yes
2020,6799,No,No
2020,6800,Yes,Yes
2020,6801,No,No
2020,6802,No,No
2020,6803,No,No
2020,6804,No,No
2020,6805,No,No
2020,6806,Yes,Yes
2020,6807,No,No
2020,6808,No,No
2020,6809,No,No
2020,6810,No,No
2020,6811,No,No
2020,6812,No,No
2020,6813,Yes,Yes
2020,6814,No,No
2020,6815,No,No
2020,6816,No,No
2020,6817,No,No
2020,6818,No,No
2020,6819,Yes,Yes
2020,6820,No,No
2020,6821,Yes,Yes
2020,6822,No,No
2020,6823,No,No
2020,6824,Yes,Yes
2020,6825,No,No
2020,6826,No,No
2020,6827,No,No
2020,6828,No,No
2020,6829,No,No
2020,6830,No,No
2020,6831,No,No
2020,6832,Yes,Yes
2020,6833,No,No
2020,6834,No,No
2020,6835,No,No
2020,6836,No,No
2020,6837,Yes,Yes
2020,6838,Yes,Yes
2020,6839,No,No
2020,6840,Yes,Yes
2020,6841,Yes,Yes
2020,6842,Yes,Yes
2020,6843,No,No
2020,6844,Yes,Yes
2020,6845,No,No
2020,6846,No,No
2020,6847,No,No
2020,6848,No,No
2020,6849,No,No
2020,6850,No,No
2020,6851,No,No
2020,6852,No,No
2020,6853,Yes,Yes
2020,6854,No,No
2020,6855,No,No
2020,6856,No,No
2020,6857,No,No
2020,6858,Yes,Yes
2020,6859,No,No
2020,6860,No,No
2020,6861,No,No
2020,6862,No,No
2020,6863,No,No
2020,6864,No,No
2020,6865,No,No
2020,6866,Yes,Yes
2020,6867,No,No
2020,6868,No,No
2020,6869,No,No
2020,6870,No,No
2020,6871,Yes,Yes
2020,6872,Yes,Yes
2020,6873,No,No
2020,6874,Yes,Yes
2020,6875,No,No
2020,6876,No,No
2020,6877,No,No
2020,6878,Yes,Yes
2020,6879,Yes,Yes
2020,6880,No,No
2020,6881,No,No
2020,6882,No,No
2020,6883,No,No
2020,6884,Yes,Yes
2020,6885,No,No
2020,6886,No,No
2020,6887,No,No
2020,6888,No,No
2020,6889,No,No
2020,6890,No,No
2020,6891,No,No
2020,6892,Yes,Yes
2020,6893,No,No
2020,6894,No,No
2020,6895,Yes,Yes
2020,6896,Yes,Yes
2020,6897,No,No
2020,6898,Yes,Yes
2020,6899,No,No
2020,6900,Yes,Yes
2020,6901,No,No
2020,6902,No,No
2020,6903,No,No
2020,6904,No,No
2020,6905,No,No
2020,6906,Yes,Yes
2020,6907,No,No
2020,6908,No,No
2020,6909,No,No
2020,6910,No,No
2020,6911,No,No
2020,6912,No,No
2020,6913,No,No
2020,6914,No,No
2020,6915,Yes,Yes
2020,6916,No,No
2020,6917,Yes,Yes
2020,6918,No,No
2020,6919,No,No
2020,6920,Yes,Yes
2020,6921,No,No
2020,6922,No,No
2020,6923,No,No
2020,6924,No,No
2020,6925,No,No
2020,6926,Yes,Yes
2020,6927,No,No
2020,6928,No,No
2020,6929,Yes,Yes
2020,6930,No,No
2020,6931,No,No
2020,6932,No,No
2020,6933,No,No
2020,6934,No,No
2020,6935,Yes,Yes
2020,6936,No,No
2020,6937,No,No
2020,6938,No,No
2020,6939,Yes,Yes
2020,6940,Yes,Yes
2020,6941,No,No
2020,6942,No,No
2020,6943,No,No
2020,6944,No,No
2020,6945,Yes,Yes
2020,6946,No,No
2020,6947,Yes,Yes
2020,6948,No,No
2020,6949,No,No
2020,6950,No,No
2020,6951,No,No
2020,6952,No,No
2020,6953,Yes,Yes
2020,6954,Yes,Yes
2020,6955,No,No
2020,6956,No,No
2020,6957,No,No
2020,6958,Yes,Yes
2020,6959,No,No
2020,6960,No,No
2020,6961,No,No
2020,6962,No,No
2020,6963,No,No
2020,6964,No,No
2020,6965,No,No
2020,6966,No,No
2020,6967,No,No
2020,6968,No,No
2020,6969,No,No
2020,6970,No,No
2020,6971,No,No
2020,6972,No,No
2020,6973,No,No
2020,6974,No,No
2020,6975,No,No
2020,6976,No,No
2020,6977,No,No
2020,6978,No,No
2020,6979,No,No
2020,6980,No,No
2020,6981,No,No
2020,6982,No,No
2020,6983,No,No
2020,6984,No,No
2020,6985,Yes,Yes
2020,6986,No,No
2020,6987,No,No
2020,6988,No,No
2020,6989,No,No
2020,6990,Yes,Yes
2020,6991,No,No
2020,6992,No,No
2020,6993,No,No
2020,6994,Yes,Yes
2020,6995,No,No
2020,6996,No,No
2020,6997,No,No
2020,6998,No,No
2020,6999,Yes,Yes
2020,7000,No,No
2020,7001,No,No
2020,7002,No,No
2020,7003,No,No
2020,7004,Yes,Yes
2020,7005,Yes,Yes
2020,7006,No,No
2020,7007,No,No
2020,7008,No,No
2020,7009,No,No
2020,7010,No,No
2020,7011,No,No
2020,7012,No,No
2020,7013,No,No
2020,7014,No,No
2020,7015,No,No
2020,7016,No,No
2020,7017,No,No
2020,7018,Yes,Yes
2020,7019,No,No
2020,7020,Yes,Yes
2020,7021,No,No
2020,7022,No,No
2020,7023,No,No
2020,7024,No,No
2020,7025,No,No
2020,7026,No,No
2020,7027,No,No
2020,7028,No,No
2020,7029,No,No
2020,7030,No,No
2020,7031,No,No
2020,7032,Yes,Yes
2020,7033,Yes,Yes
2020,7034,No,No
2020,7035,No,No
2020,7036,Yes,Yes
2020,7037,No,No
2020,7038,No,No
2020,7039,No,No
2020,7040,No,No
2020,7041,No,No
2020,7042,No,No
2020,7043,No,No
2020,7044,No,No
2020,7045,No,No
2020,7046,No,No
2020,7047,Yes,Yes
2020,7048,No,No
2020,7049,No,No
2020,7050,No,No
2020,7051,No,No
2020,7052,No,No
2020,7053,No,No
2020,7054,No,No
2020,7055,No,No
2020,7056,No,No
2020,7057,No,No
2020,7058,No,No
2020,7059,No,No
2020,7060,No,No
2020,7061,No,No
2020,7062,No,No
2020,7063,No,No
2020,7064,No,No
2020,7065,Yes,Yes
2020,7066,No,No
2020,7067,No,No
2020,7068,No,No
2020,7069,No,No
2020,7070,Yes,Yes
2020,7071,No,No
2020,7072,Yes,Yes
2020,7073,Yes,Yes
2020,7074,No,No
2020,7075,No,No
2020,7076,No,No
2020,7077,No,No
2020,7078,Yes,Yes
2020,7079,No,No
2020,7080,No,No
2020,7081,Yes,Yes
2020,7082,No,No
2020,7083,No,No
2020,7084,No,No
2020,7085,No,No
2020,7086,Yes,Yes
2020,7087,No,No
2020,7088,No,No
2020,7089,Yes,Yes
2020,7090,No,No
2020,7091,No,No
2020,7092,No,No
2020,7093,No,No
2020,7094,No,No
2020,7095,No,No
2020,7096,No,No
2020,7097,No,No
2020,7098,Yes,Yes
2020,7099,No,No
2020,7100,Yes,Yes
2020,7101,No,No
2020,7102,No,No
2020,7103,No,No
2020,7104,No,No
2020,7105,No,No
2020,7106,No,No
2020,7107,No,No
2020,7108,No,No
2020,7109,No,No
2020,7110,Yes,Yes
2020,7111,Yes,Yes
2020,7112,No,No
2020,7113,No,No
2020,7114,Yes,Yes
2020,7115,No,No
2020,7116,Yes,Yes
2020,7117,No,No
2020,7118,No,No
2020,7119,No,No
2020,7120,No,No
2020,7121,No,No
2020,7122,No,No
2020,7123,No,No
2020,7124,No,No
2020,7125,Yes,Yes
2020,7126,No,No
2020,7127,Yes,Yes
2020,7128,Yes,Yes
2020,7129,No,No
2020,7130,No,No
2020,7131,No,No
2020,7132,No,No
2020,7133,Yes,Yes
2020,7134,No,No
2020,7135,No,No
2020,7136,No,No
2020,7137,No,No
2020,7138,No,No
2020,7139,No,No
2020,7140,No,No
2020,7141,No,No
2020,7142,No,No
2020,7143,No,No
2020,7144,No,No
2020,7145,No,No
2020,7146,No,No
2020,7147,No,No
2020,7148,No,No
2020,7149,No,No
2020,7150,No,No
2020,7151,No,No
2020,7152,No,No
2020,7153,No,No
2020,7154,Yes,Yes
2020,7155,No,No
2020,7156,No,No
2020,7157,Yes,Yes
2020,7158,No,No
2020,7159,No,No
2020,7160,No,No
2020,7161,No,No
2020,7162,No,No
2020,7163,No,No
2020,7164,No,No
2020,7165,No,No
2020,7166,No,No
2020,7167,No,No
2020,7168,No,No
2020,7169,No,No
2020,7170,Yes,Yes
2020,7171,No,No
2020,7172,No,No
2020,7173,No,No
2020,7174,No,No
2020,7175,No,No
2020,7176,No,No
2020,7177,No,No
2020,7178,No,No
2020,7179,Yes,Yes
2020,7180,No,No
2020,7181,No,No
2020,7182,No,No
2020,7183,No,No
2020,7184,No,No
2020,7185,No,No
2020,7186,No,No
2020,7187,No,No
2020,7188,No,No
2020,7189,Yes,Yes
2020,7190,Yes,Yes
2020,7191,No,No
2020,7192,Yes,Yes
2020,7193,No,No
2020,7194,No,No
2020,7195,No,No
2020,7196,No,No
2020,7197,No,No
2020,7198,No,No
2020,7199,No,No
2020,7200,No,No
2020,7201,No,No
2020,7202,No,No
2020,7203,Yes,Yes
2020,7204,No,No
2020,7205,No,No
2020,7206,No,No
2020,7207,No,No
2020,7208,No,No
2020,7209,No,No
2020,7210,No,No
2020,7211,No,No
2020,7212,No,No
2020,7213,No,No
2020,7214,Yes,Yes
2020,7215,No,No
2020,7216,Yes,Yes
2020,7217,No,No
2020,7218,Yes,Yes
2020,7219,No,No
2020,7220,No,No
2020,7221,No,No
2020,7222,Yes,Yes
2020,7223,No,No
2020,7224,No,No
2020,7225,No,No
2020,7226,No,No
2020,7227,No,No
2020,7228,No,No
2020,7229,No,No
2020,7230,No,No
2020,7231,No,No
2020,7232,No,No
2020,7233,Yes,Yes
2020,7234,No,No
2020,7235,No,No
2020,7236,No,No
2020,7237,No,No
2020,7238,No,No
2020,7239,Yes,Yes
2020,7240,No,No
2020,7241,No,No
2020,7242,No,No
2020,7243,Yes,Yes
2020,7244,No,No
2020,7245,Yes,Yes
2020,7246,No,No
2020,7247,No,No
2020,7248,No,No
2020,7249,No,No
2020,7250,No,No
2020,7251,No,No
2020,7252,No,No
2020,7253,Yes,Yes
2020,7254,No,No
2020,7255,Yes,Yes
2020,7256,Yes,Yes
2020,7257,No,No
2020,7258,Yes,Yes
2020,7259,No,No
2020,7260,No,No
2020,7261,No,No
2020,7262,No,No
2020,7263,Yes,Yes
2020,7264,No,No
2020,7265,No,No
2020,7266,Yes,Yes
2020,7267,No,No
2020,7268,No,No
2020,7269,No,No
2020,7270,No,No
2020,7271,No,No
2020,7272,No,No
2020,7273,No,No
2020,7274,No,No
2020,7275,No,No
2020,7276,No,No
2020,7277,No,No
2020,7278,No,No
2020,7279,No,No
2020,7280,Yes,Yes
2020,7281,Yes,Yes
2020,7282,No,No
2020,7283,No,No
2020,7284,No,No
2020,7285,Yes,Yes
2020,7286,Yes,Yes
2020,7287,Yes,Yes
2020,7288,No,No
2020,7289,No,No
2020,7290,Yes,Yes
2020,7291,No,No
2020,7292,Yes,Yes
2020,7293,No,No
2020,7294,No,No
2020,7295,No,No
2020,7296,No,No
2020,7297,No,No
2020,7298,Yes,Yes
2020,7299,No,No
2020,7300,Yes,Yes
2020,7301,Yes,Yes
2020,7302,No,No
2020,7303,No,No
2020,7304,No,No
2020,7305,Yes,Yes
2020,7306,Yes,Yes
2020,7307,No,No
2020,7308,Yes,Yes
2020,7309,No,No
2020,7310,No,No
2020,7311,No,No
2020,7312,No,No
2020,7313,No,No
2020,7314,No,No
2020,7315,No,No
2020,7316,Yes,Yes
2020,7317,No,No
2020,7318,No,No
2020,7319,No,No
2020,7320,No,No
2020,7321,No,No
2020,7322,No,No
2020,7323,No,No
2020,7324,No,No
2020,7325,Yes,Yes
2020,7326,No,No
2020,7327,Yes,Yes
2020,7328,Yes,Yes
2020,7329,No,No
2020,7330,No,No
2020,7331,No,No
2020,7332,No,No
2020,7333,No,No
2020,7334,Yes,Yes
2020,7335,Yes,Yes
2020,7336,No,No
2020,7337,Yes,Yes
2020,7338,No,No
2020,7339,No,No
2020,7340,Yes,Yes
2020,7341,No,No
2020,7342,No,No
2020,7343,No,No
2020,7344,Yes,Yes
2020,7345,No,No
2020,7346,No,No
2020,7347,No,No
2020,7348,No,No
2020,7349,Yes,Yes
2020,7350,No,No
2020,7351,No,No
2020,7352,No,No
2020,7353,No,No
2020,7354,No,No
2020,7355,No,No
2020,7356,No,No
2020,7357,No,No
2020,7358,No,No
2020,7359,No,No
2020,7360,No,No
2020,7361,No,No
2020,7362,No,No
2020,7363,No,No
2020,7364,No,No
2020,7365,No,No
2020,7366,No,No
2020,7367,Yes,Yes
2020,7368,No,No
2020,7369,No,No
2020,7370,Yes,Yes
2020,7371,No,No
2020,7372,No,No
2020,7373,No,No
2020,7374,No,No
2020,7375,No,No
2020,7376,No,No
2020,7377,No,No
2020,7378,Yes,Yes
2020,7379,No,No
2020,7380,No,No
2020,7381,No,No
2020,7382,No,No
2020,7383,No,No
2020,7384,No,No
2020,7385,Yes,Yes
2020,7386,No,No
2020,7387,No,No
2020,7388,Yes,Yes
2020,7389,Yes,Yes
2020,7390,No,No
2020,7391,Yes,Yes
2020,7392,Yes,Yes
2020,7393,No,No
2020,7394,No,No
2020,7395,No,No
2020,7396,No,No
2020,7397,No,No
2020,7398,Yes,Yes
2020,7399,No,No
2020,7400,Yes,Yes
2020,7401,No,No
2020,7402,No,No
2020,7403,No,No
2020,7404,No,No
2020,7405,No,No
2020,7406,No,No
2020,7407,Yes,Yes
2020,7408,No,No
2020,7409,No,No
2020,7410,No,No
2020,7411,No,No
2020,7412,Yes,Yes
2020,7413,No,No
2020,7414,Yes,Yes
2020,7415,No,No
2020,7416,Yes,Yes
2020,7417,No,No
2020,7418,No,No
2020,7419,Yes,Yes
2020,7420,No,No
2020,7421,No,No
2020,7422,No,No
2020,7423,No,No
2020,7424,No,No
2020,7425,No,No
2020,7426,No,No
2020,7427,No,No
2020,7428,No,No
2020,7429,No,No
2020,7430,No,No
2020,7431,No,No
2020,7432,Yes,Yes
2020,7433,No,No
2020,7434,No,No
2020,7435,No,No
2020,7436,No,No
2020,7437,No,No
2020,7438,No,No
2020,7439,Yes,Yes
2020,7440,No,No
2020,7441,Yes,Yes
2020,7442,No,No
2020,7443,Yes,Yes
2020,7444,No,No
2020,7445,No,No
2020,7446,No,No
2020,7447,No,No
2020,7448,Yes,Yes
2020,7449,No,No
2020,7450,No,No
2020,7451,No,No
2020,7452,Yes,Yes
2020,7453,Yes,Yes
2020,7454,No,No
2020,7455,Yes,Yes
2020,7456,No,No
2020,7457,Yes,Yes
2020,7458,No,No
2020,7459,No,No
2020,7460,No,No
2020,7461,Yes,Yes
2020,7462,Yes,Yes
2020,7463,No,No
2020,7464,No,No
2020,7465,No,No
2020,7466,No,No
2020,7467,No,No
2020,7468,No,No
2020,7469,No,No
2020,7470,No,No
2020,7471,Yes,Yes
2020,7472,No,No
2020,7473,No,No
2020,7474,Yes,Yes
2020,7475,Yes,Yes
2020,7476,No,No
2020,7477,No,No
2020,7478,No,No
2020,7479,No,No
2020,7480,No,No
2020,7481,No,No
2020,7482,No,No
2020,7483,No,No
2020,7484,No,No
2020,7485,No,No
2020,7486,No,No
2020,7487,No,No
2020,7488,No,No
2020,7489,No,No
2020,7490,No,No
2020,7491,Yes,Yes
2020,7492,No,No
2020,7493,Yes,Yes
2020,7494,No,No
2020,7495,No,No
2020,7496,No,No
2020,7497,No,No
2020,7498,No,No
2020,7499,Yes,Yes
2020,7500,No,No
2020,7501,Yes,Yes
2020,7502,No,No
2020,7503,No,No
2020,7504,No,No
2020,7505,Yes,Yes
2020,7506,No,No
2020,7507,Yes,Yes
2020,7508,Yes,Yes
2020,7509,No,No
2020,7510,No,No
2020,7511,No,No
2020,7512,No,No
2020,7513,No,No
2020,7514,No,No
2020,7515,No,No
2020,7516,No,No
2020,7517,No,No
2020,7518,No,No
2020,7519,Yes,Yes
2020,7520,No,No
2020,7521,No,No
2020,7522,No,No
2020,7523,No,No
2020,7524,No,No
2020,7525,No,No
2020,7526,No,No
2020,7527,No,No
2020,7528,No,No
2020,7529,No,No
2020,7530,No,No
2020,7531,Yes,Yes
2020,7532,No,No
2020,7533,No,No
2020,7534,No,No
2020,7535,No,No
2020,7536,No,No
2020,7537,No,No
2020,7538,No,No
2020,7539,No,No
2020,7540,No,No
2020,7541,No,No
2020,7542,No,No
2020,7543,No,No
2020,7544,Yes,Yes
2020,7545,No,No
2020,7546,Yes,Yes
2020,7547,No,No
2020,7548,No,No
2020,7549,Yes,Yes
2020,7550,Yes,Yes
2020,7551,No,No
2020,7552,No,No
2020,7553,Yes,Yes
2020,7554,No,No
2020,7555,No,No
2020,7556,No,No
2020,7557,Yes,Yes
2020,7558,No,No
2020,7559,No,No
2020,7560,No,No
2020,7561,Yes,Yes
2020,7562,Yes,Yes
2020,7563,Yes,Yes
2020,7564,No,No
2020,7565,No,No
2020,7566,No,No
2020,7567,Yes,Yes
2020,7568,No,No
2020,7569,No,No
2020,7570,No,No
2020,7571,No,No
2020,7572,No,No
2020,7573,Yes,Yes
2020,7574,No,No
2020,7575,No,No
2020,7576,Yes,Yes
2020,7577,No,No
2020,7578,No,No
2020,7579,No,No
2020,7580,No,No
2020,7581,No,No
2020,7582,Yes,Yes
2020,7583,No,No
2020,7584,No,No
2020,7585,Yes,Yes
2020,7586,No,No
2020,7587,No,No
2020,7588,No,No
2020,7589,No,No
2020,7590,Yes,Yes
2020,7591,No,No
2020,7592,No,No
2020,7593,No,No
2020,7594,Yes,Yes
2020,7595,No,No
2020,7596,No,No
2020,7597,No,No
2020,7598,No,No
2020,7599,No,No
2020,7600,No,No
2020,7601,No,No
2020,7602,No,No
2020,7603,No,No
2020,7604,Yes,Yes
2020,7605,No,No
2020,7606,No,No
2020,7607,No,No
2020,7608,No,No
2020,7609,No,No
2020,7610,No,No
2020,7611,No,No
2020,7612,Yes,Yes
2020,7613,No,No
2020,7614,No,No
2020,7615,No,No
2020,7616,No,No
2020,7617,No,No
2020,7618,No,No
2020,7619,No,No
2020,7620,No,No
2020,7621,No,No
2020,7622,No,No
2020,7623,No,No
2020,7624,No,No
2020,7625,No,No
2020,7626,No,No
2020,7627,Yes,Yes
2020,7628,No,No
2020,7629,No,No
2020,7630,No,No
2020,7631,No,No
2020,7632,Yes,Yes
2020,7633,No,No
2020,7634,No,No
2020,7635,No,No
2020,7636,No,No
2020,7637,No,No
2020,7638,No,No
2020,7639,No,No
2020,7640,No,No
2020,7641,No,No
2020,7642,No,No
2020,7643,No,No
2020,7644,No,No
2020,7645,No,No
2020,7646,No,No
2020,7647,No,No
2020,7648,No,No
2020,7649,No,No
2020,7650,Yes,Yes
2020,7651,No,No
2020,7652,No,No
2020,7653,No,No
2020,7654,No,No
2020,7655,No,No
2020,7656,No,No
2020,7657,No,No
2020,7658,No,No
2020,7659,No,No
2020,7660,No,No
2020,7661,No,No
2020,7662,Yes,Yes
2020,7663,No,No
2020,7664,No,No
2020,7665,No,No
2020,7666,Yes,Yes
2020,7667,No,No
2020,7668,No,No
2020,7669,No,No
2020,7670,Yes,Yes
2020,7671,No,No
2020,7672,No,No
2020,7673,No,No
2020,7674,No,No
2020,7675,No,No
2020,7676,No,No
2020,7677,No,No
2020,7678,No,No
2020,7679,No,No
2020,7680,No,No
2020,7681,No,No
2020,7682,No,No
2020,7683,No,No
2020,7684,No,No
2020,7685,No,No
2020,7686,No,No
2020,7687,No,No
2020,7688,Yes,Yes
2020,7689,No,No
2020,7690,No,No
2020,7691,No,No
2020,7692,No,No
2020,7693,No,No
2020,7694,No,No
2020,7695,Yes,Yes
2020,7696,Yes,Yes
2020,7697,No,No
2020,7698,No,No
2020,7699,Yes,Yes
2020,7700,No,No
2020,7701,Yes,Yes
2020,7702,No,No
2020,7703,No,No
2020,7704,No,No
2020,7705,Yes,Yes
2020,7706,No,No
2020,7707,No,No
2020,7708,Yes,Yes
2020,7709,No,No
2020,7710,No,No
2020,7711,No,No
2020,7712,No,No
2020,7713,No,No
2020,7714,No,No
2020,7715,No,No
2020,7716,No,No
2020,7717,No,No
2020,7718,No,No
2020,7719,Yes,Yes
2020,7720,No,No
2020,7721,No,No
2020,7722,Yes,Yes
2020,7723,No,No
2020,7724,No,No
2020,7725,Yes,Yes
2020,7726,No,No
2020,7727,No,No
2020,7728,Yes,Yes
2020,7729,No,No
2020,7730,No,No
2020,7731,Yes,Yes
2020,7732,No,No
2020,7733,No,No
2020,7734,No,No
2020,7735,No,No
2020,7736,No,No
2020,7737,No,No
2020,7738,Yes,Yes
2020,7739,No,No
2020,7740,No,No
2020,7741,No,No
2020,7742,No,No
2020,7743,No,No
2020,7744,No,No
2020,7745,No,No
2020,7746,No,No
2020,7747,No,No
2020,7748,Yes,Yes
2020,7749,No,No
2020,7750,No,No
2020,7751,No,No
2020,7752,No,No
2020,7753,No,No
2020,7754,No,No
2020,7755,No,No
2020,7756,Yes,Yes
2020,7757,Yes,Yes
2020,7758,No,No
2020,7759,No,No
2020,7760,No,No
2020,7761,No,No
2020,7762,Yes,Yes
2020,7763,Yes,Yes
2020,7764,Yes,Yes
2020,7765,No,No
2020,7766,No,No
2020,7767,No,No
2020,7768,Yes,Yes
2020,7769,No,No
2020,7770,Yes,Yes
2020,7771,No,No
2020,7772,No,No
2020,7773,Yes,Yes
2020,7774,No,No
2020,7775,No,No
2020,7776,No,No
2020,7777,No,No
2020,7778,No,No
2020,7779,No,No
2020,7780,Yes,Yes
2020,7781,No,No
2020,7782,No,No
2020,7783,No,No
2020,7784,Yes,Yes
2020,7785,No,No
2020,7786,No,No
2020,7787,Yes,Yes
2020,7788,Yes,Yes
2020,7789,No,No
2020,7790,No,No
2020,7791,No,No
2020,7792,No,No
2020,7793,Yes,Yes
2020,7794,No,No
2020,7795,Yes,Yes
2020,7796,No,No
2020,7797,Yes,Yes
2020,7798,No,No
2020,7799,No,No
2020,7800,No,No
2020,7801,No,No
2020,7802,No,No
2020,7803,No,No
2020,7804,No,No
2020,7805,No,No
2020,7806,No,No
2020,7807,No,No
2020,7808,No,No
2020,7809,No,No
2020,7810,No,No
2020,7811,Yes,Yes
2020,7812,No,No
2020,7813,No,No
2020,7814,No,No
2020,7815,Yes,Yes
2020,7816,No,No
2020,7817,No,No
2020,7818,No,No
2020,7819,Yes,Yes
2020,7820,No,No
2020,7821,No,No
2020,7822,Yes,Yes
2020,7823,No,No
2020,7824,No,No
2020,7825,No,No
2020,7826,No,No
2020,7827,Yes,Yes
2020,7828,No,No
2020,7829,No,No
2020,7830,No,No
2020,7831,No,No
2020,7832,No,No
2020,7833,No,No
2020,7834,No,No
2020,7835,No,No
2020,7836,No,No
2020,7837,No,No
2020,7838,No,No
2020,7839,Yes,Yes
2020,7840,No,No
2020,7841,No,No
2020,7842,No,No
2020,7843,No,No
2020,7844,Yes,Yes
2020,7845,No,No
2020,7846,No,No
2020,7847,No,No
2020,7848,Yes,Yes
2020,7849,Yes,Yes
